code,name,price,category,brand,cpu1,cpu2,cpu3,ram,disk,vga1,vga2,screen1,screen2,design,size,release,rating,img,full_name
220042001755,Laptop,34990000, Laptop , Intel ,i5,1135G7,2.4GHz,16 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ kim loại,Dài 355 mm - Rộng 230 mm - Dày 14.9 mm - Nặng 1.65 kg,Dài 355 mm - Rộng 230 mm - Dày 14.9 mm - Nặng 1.65 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/265019/Slider/vi-vn-intel-nuc-m15-i5-bbc510eauxbc1-4.jpg,"Laptop  Intel  i5 1135G7 2.4GHz 16 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001699,Laptop,26990000, Laptop , GIGABYTE ,i5,11400H,2.7GHz,16 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,RTX 3050 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/260157/Slider/vi-vn-gigabyte-g5-i5-gd51s1123sh-3.jpg,"Laptop  GIGABYTE  i5 11400H 2.7GHz 16 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)"
220042001614,Laptop,26990000, Laptop , GIGABYTE ,i5,11400H,2.7GHz,16 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,RTX 3050 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,2.0,https://cdn.tgdd.vn/Products/Images/44/252286/Slider/vi-vn-gigabyte-g5-i5-51s1121sh-3.jpg,"Laptop  GIGABYTE  i5 11400H 2.7GHz 16 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)"
220042001777,Laptop,25990000, Laptop , HP ,Ryzen 5,5600U,2.30 GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Radeon,"13.3""",Full HD (1920 x 1080),Vỏ kim loại,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.3 kg,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.3 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/266155/Slider/vi-vn-hp-envy-x360-convert-13-ay1057au-r5-601q9pa-3.jpg,"Laptop  HP  Ryzen 5 5600U 2.30 GHz 8 GB Card tích hợp Radeon 13.3"" Full HD (1920 x 1080)"
220042001878,Laptop,24990000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/270742/Slider/vi-vn-lenovo-yoga-slim-7-14itl05-i5-82a300lavn-3.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001737,Laptop,24490000, Laptop , Dell ,i5,11320H,3.2GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 321.3 mm - Rộng 212 mm - Dày 17.9 mm - Nặng 1.44 kg,Dài 321.3 mm - Rộng 212 mm - Dày 17.9 mm - Nặng 1.44 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/264371/Slider/vi-vn-dell-inspiron-14-5410-i5-p143g001bsl-4.jpg,"Laptop  Dell  i5 11320H 3.2GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001865,Laptop,25490000, Laptop , HP ,i5,11400H,2.7GHz,8 GB,512 GB SSD NVMe PCIe,Card rời,GTX 1650 4GB,"16.1""",Full HD (1920 x 1080),Vỏ nhựa,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,0.0,//cdn.tgdd.vn/Products/Images/44/270155/hp-gaming-victus-16-d0298tx-i5-64v74pa-3.jpg,"Laptop  HP  i5 11400H 2.7GHz 8 GB Card rời GTX 1650 4GB 16.1"" Full HD (1920 x 1080)"
220042001534,Laptop,24690000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 361 mm - Rộng 240.9 mm - Dày 18 mm - Nặng 1.79 Kg,Dài 361 mm - Rộng 240.9 mm - Dày 18 mm - Nặng 1.79 Kg,4.0,https://cdn.tgdd.vn/Products/Images/44/249190/Slider/dell-latitude-3520-i5-70251593-02-1020x570.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001495,Laptop,24290000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"13.3""",Full HD (1920 x 1080) OLED,Vỏ kim loại nguyên khối,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,4.1,https://cdn.tgdd.vn/Products/Images/44/247526/Slider/vi-vn-asus-zenbook-ux325ea-i5-kg363t-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080) OLED"
220042001436,Laptop,23990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại nguyên khối,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,2.8,https://cdn.tgdd.vn/Products/Images/44/241721/Slider/vi-vn-asus-zenbook-ux425ea-i5-ki429t-2.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001834,Laptop,24990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,256 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"13.3""",Full HD (1920 x 1080),Vỏ kim loại,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.33 kg,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.33 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/269454/Slider/vi-vn-hp-envy-x360-13-bd0531tu-i5-4y1d1pa-3.jpg,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080)"
220042001667,Laptop,23990000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,4.0,https://cdn.tgdd.vn/Products/Images/44/255561/Slider/vi-vn-lenovo-yoga-slim-7-14itl05-i5-82a300dpvn-3.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001913,Laptop,23690000, Laptop , HP ,i7,1165G7,2.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,Dài 322 mm - Rộng 209 mm - Dày 20.6 mm - Nặng 1.525 kg,0.0,//cdn.tgdd.vn/Products/Images/44/273066/hp-pavilion-x360-14-dy0075tu-i7-46l93pa-3-1.jpg,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001794,Laptop,23890000, Laptop , Surface ,i5,1135G7,2.4GHz,8 GB,"128 GB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"12.3""",2K,Kim loại Magie,Dài 292 mm - Rộng 201 mm - Dày 8.5 mm - Nặng 0.77 kg,Dài 292 mm - Rộng 201 mm - Dày 8.5 mm - Nặng 0.77 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/266912/Slider/vi-vn-surface-pro-7-plus-i5-28b00001-3.jpg,"Laptop  Surface  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 12.3"" 2K"
220042001773,Laptop,24290000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 322 mm - Rộng 207 mm - Dày 14.9 mm - Nặng 1.27 kg,Dài 322 mm - Rộng 207 mm - Dày 14.9 mm - Nặng 1.27 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/265967/Slider/vi-vn-lenovo-thinkbook-14s-g2-itl-i5-20va003nvn-3.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001806,Laptop,24490000, Laptop , HP ,Ryzen 5,5600H,3.3GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,RTX 3050 4GB,"16.1""",Full HD (1920 x 1080),Vỏ nhựa,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/268678/Slider/vi-vn-hp-gaming-victus-16-e0175ax-r5-4r0u8pa-win11-3.jpg,"Laptop  HP  Ryzen 5 5600H 3.3GHz 8 GB Card rời RTX 3050 4GB 16.1"" Full HD (1920 x 1080)"
220042001686,Laptop,23690000, Laptop , Dell ,i5,11320H,3.2GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,2021,2021,4.2,https://cdn.tgdd.vn/Products/Images/44/259264/Slider/vi-vn-dell-vostro-5410-i5-v4i5214w-2.jpg,"Laptop  Dell  i5 11320H 3.2GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001799,Laptop,23690000, Laptop , Dell ,i5,11320H,3.2GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,4.3,https://cdn.tgdd.vn/Products/Images/44/267695/Slider/vi-vn-dell-vostro-5410-i5-v4i5214w1-2.jpg,"Laptop  Dell  i5 11320H 3.2GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001798,Laptop,24290000, Laptop , Dell ,Ryzen 7,5700U,1.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Radeon,"15.6""",Full HD (1920 x 1080),Vỏ nhựa,Dài 356.06 mm - Rộng 228.9 mm - Dày 17.99 mm - Nặng 1.75 kg,Dài 356.06 mm - Rộng 228.9 mm - Dày 17.99 mm - Nặng 1.75 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/267558/Slider/vi-vn-dell-inspiron-15-5515-r7-n5r75700u104w1-3.jpg,"Laptop  Dell  Ryzen 7 5700U 1.8GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)"
220042001751,Laptop,23290000, Laptop , Acer ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 363 mm - Rộng 255 mm - Dày 19.9 mm - Nặng 1.8 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/265012/Slider/vi-vn-acer-travelmate-tmp215-53-50cp-i5-nxvprsv01y-3.jpg,"Laptop  Acer  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001801,Laptop,24790000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"13.3""",Full HD (1920 x 1080) OLED,Vỏ kim loại nguyên khối,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/267786/Slider/vi-vn-asus-zenbook-ux325ea-i5-kg656w-3.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080) OLED"
220042001758,Laptop,23290000, Laptop , Dell ,i5,11320H,3.2GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 356 mm - Rộng 228 mm - Dày 17.9 mm - Nặng 1.75 kg,Dài 356 mm - Rộng 228 mm - Dày 17.9 mm - Nặng 1.75 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/264353/Slider/vi-vn-dell-vostro-5510-i5-70270646-03.jpg,"Laptop  Dell  i5 11320H 3.2GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001832,Laptop,23990000, Laptop , Dell ,Ryzen 7,5700U,1.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Radeon,"14""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,Dài 321.2 mm - Rộng 212.8 mm - Dày 17.9 mm - Nặng 1.44 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/269308/Slider/vi-vn-dell-inspiron-14-5415-r7-tx4h61-3.jpg,"Laptop  Dell  Ryzen 7 5700U 1.8GHz 8 GB Card tích hợp Radeon 14"" Full HD (1920 x 1080)"
220042001337,Laptop,23690000, Laptop , Lenovo ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 322 mm - Rộng 207 mm - Dày 14.9 mm - Nặng 1.27 kg,Dài 322 mm - Rộng 207 mm - Dày 14.9 mm - Nặng 1.27 kg,2.9,https://cdn.tgdd.vn/Products/Images/44/235393/Slider/vi-vn-lenovo-thinkbook-14s-g2-itl-i5-20va000nvn-03-800x444.jpg,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001888,Laptop,23990000, Laptop , HP ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"13.3""",Full HD (1920 x 1080),Vỏ kim loại nguyên khối,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.3 kg,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.3 kg,0.0,,"Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 13.3"" Full HD (1920 x 1080)"
220042001608,Laptop,22990000, Laptop , MSI ,i7,10750H,2.6GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card rời,GTX 1650 Max-Q 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,4.0,https://cdn.tgdd.vn/Products/Images/44/252170/Slider/vi-vn-msi-gaming-gf63-thin-10sc-i7-480vn-3.jpg,"Laptop  MSI  i7 10750H 2.6GHz 8 GB Card rời GTX 1650 Max-Q 4GB 15.6"" Full HD (1920 x 1080)"
220042001709,Laptop,22990000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời,MX350 2GB,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 235.5 mm - Dày 19 mm - Nặng 1.73 kg,2021,2021,2.0,https://cdn.tgdd.vn/Products/Images/44/260356/Slider/vi-vn-dell-inspiron-15-3511-i5-70267060-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card rời MX350 2GB 15.6"" Full HD (1920 x 1080)"
220042001803,Laptop,22990000, Laptop , MSI ,i7,10750H,2.6GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card rời,GTX 1650 Max-Q 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/268637/Slider/vi-vn-msi-gaming-gf63-thin-10sc-i7-813vn-3.jpg,"Laptop  MSI  i7 10750H 2.6GHz 8 GB Card rời GTX 1650 Max-Q 4GB 15.6"" Full HD (1920 x 1080)"
220042001824,Laptop,22990000, Laptop , Acer ,i5,1135G7,2.4GHz,16 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 322.8 mm - Rộng 212.2 mm - Dày 15.9 mm - Nặng 1.19 kg,Dài 322.8 mm - Rộng 212.2 mm - Dày 15.9 mm - Nặng 1.19 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/269313/Slider/vi-vn-acer-swift-3-sf314-511-55qe-i5-nxabnsv003-3.jpg,"Laptop  Acer  i5 1135G7 2.4GHz 16 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001745,Laptop,22990000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card rời,MX350 2GB,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 235.5 mm - Dày 19 mm - Nặng 1.73 kg,2021,2021,0.0,https://cdn.tgdd.vn/Products/Images/44/264349/Slider/vi-vn-dell-inspiron-15-3511-i5-70270650-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card rời MX350 2GB 15.6"" Full HD (1920 x 1080)"
220042001386,Laptop,23590000, Laptop , Lenovo ,i7,1165G7,2.8GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB (2280) / 512GB (2242))",Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Dài 323 mm - Rộng 218 mm - Dày 17.9 mm - Nặng 1.4 kg,2020,2020,5.0,https://cdn.tgdd.vn/Products/Images/44/236772/Slider/vi-vn-lenovo-thinkbook-14-g2-itl-i7-20vd003lvn-2-800x444.jpg,"Laptop  Lenovo  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001671,Laptop,22990000, Laptop , MSI ,i5,1155G7,2.5GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card rời,MX450 2GB,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 Kg,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 Kg,0.0,https://cdn.tgdd.vn/Products/Images/44/256266/Slider/vi-vn-msi-gaming-modern-14-b11sbu-i5-669vn-4.jpg,"Laptop  MSI  i5 1155G7 2.5GHz 8 GB Card rời MX450 2GB 14"" Full HD (1920 x 1080)"
220042001637,Laptop,22990000, Laptop , Dell ,i5,11300H,3.1GHz,8 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 356 mm - Rộng 228 mm - Dày 17.9 mm - Nặng 1.75 kg,Dài 356 mm - Rộng 228 mm - Dày 17.9 mm - Nặng 1.75 kg,3.1,https://cdn.tgdd.vn/Products/Images/44/253280/Slider/vi-vn-dell-inspiron-15-5510-i5-0wt8r1-3.jpg,"Laptop  Dell  i5 11300H 3.1GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
220042001783,Laptop,22990000, Laptop , Dell ,i5,1135G7,2.4GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))",Card rời,MX350 2GB,"15.6""",Full HD (1920 x 1080),Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.69 kg,2021,2021,4.0,https://cdn.tgdd.vn/Products/Images/44/266280/Slider/vi-vn-dell-vostro-3510-i5-p112f002bbl-3.jpg,"Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card rời MX350 2GB 15.6"" Full HD (1920 x 1080)"
220042001900,Laptop,23990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,0.0,//cdn.tgdd.vn/Products/Images/44/271667/asus-zenbook-ux425ea-i5-ki883w-3-1.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001804,Laptop,23990000, Laptop , Asus ,i5,1135G7,2.4GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"14""",Full HD (1920 x 1080),Vỏ kim loại nguyên khối,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,Dài 319 mm - Rộng 208 mm - Dày 13.9 mm - Nặng 1.17 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/268666/Slider/vi-vn-asus-zenbook-ux425e-i5-ki749w-2.jpg,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)"
220042001780,Laptop,22990000, Laptop , Asus ,Ryzen 7,5800H,3.2GHz,8 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)",Card tích hợp,Radeon,"14""",2.8K (2880 x 1800) - 16:10,Vỏ nhựa - nắp lưng bằng kim loại,Dài 317.4 mm - Rộng 228.5 mm - Dày 19.3 mm - Nặng 1.4 kg,Dài 317.4 mm - Rộng 228.5 mm - Dày 19.3 mm - Nặng 1.4 kg,3.0,https://cdn.tgdd.vn/Products/Images/44/266275/Slider/vi-vn-asus-vivobook-pro-oled-m3401qa-r7-km040w-3.jpg,"Laptop  Asus  Ryzen 7 5800H 3.2GHz 8 GB Card tích hợp Radeon 14"" 2.8K (2880 x 1800) - 16:10"
220042001521,Laptop,21990000, Laptop , Dell ,i5,10300H,2.5GHz,8 GB,"1 TB HDD SATA 3 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Card rời,GTX 1650 4GB,"15.6""",Full HD (1920 x 1080),Vỏ nhựa - nắp lưng bằng kim loại,Dài 364.9 mm - Rộng 254.5 mm - Dày 21.7 mm - Nặng 2.58 kg,Dài 364.9 mm - Rộng 254.5 mm - Dày 21.7 mm - Nặng 2.58 kg,0.0,https://cdn.tgdd.vn/Products/Images/44/247198/Slider/vi-vn-dell-gaming-g3-15-3500-i5-70253721-3.jpg,"Laptop  Dell  i5 10300H 2.5GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)"
220042001781,Laptop,22990000, Laptop , Asus ,Ryzen 7,5800H,3.2GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Radeon,"14""",2.8K (2880 x 1800) - 16:10,Vỏ nhựa - nắp lưng bằng kim loại,Dài 317.4 mm - Rộng 228.5 mm - Dày 19.3 mm - Nặng 1.4 kg,Dài 317.4 mm - Rộng 228.5 mm - Dày 19.3 mm - Nặng 1.4 kg,5.0,https://cdn.tgdd.vn/Products/Images/44/266276/Slider/vi-vn-asus-vivobook-pro-oled-m3401qa-r7-km025t-3.jpg,"Laptop  Asus  Ryzen 7 5800H 3.2GHz 8 GB Card tích hợp Radeon 14"" 2.8K (2880 x 1800) - 16:10"
220042001631,Laptop,22990000, Laptop , HP ,i7,1165G7,2.8GHz,8 GB,512 GB SSD NVMe PCIe,Card tích hợp,Intel Iris Xe,"15.6""",Full HD (1920 x 1080),Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.685 kg,2021,2021,5.0,https://cdn.tgdd.vn/Products/Images/44/253151/Slider/vi-vn-hp-pavilion-15-eg0504tu-i7-1165g7-46m00pa-3.jpg,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)"
